id_venda,data_venda,cliente,email_cliente,produto,categoria,quantidade,preco_unitario,valor_total,regiao
1152,2023-01-02,Sra. Maya Camargo,ca****a@example.com,Armário,MOVEIS,3.0,489.58,1468.74,Oeste
794,2023-02-23,Samuel Barros,dp****o@example.com,Máquina de Lavar,ELETRODOMESTICOS,6.0,3024.82,18148.92,Leste
693,2023-04-08,Guilherme Moreira,mc****o@example.org,Mesa,MOVEIS,4.0,673.91,2695.64,Sul
819,2023-10-23,Fernanda Novais,ry****a@example.com,Mesa,MOVEIS,7.0,3867.16,27070.12,Oeste
1020,2023-03-29,Dra. Melina Marques,jo****2@example.com,Cadeira,MOVEIS,6.0,4694.49,28166.94,Centro-Oeste
130,2023-02-19,Enrico Farias,fs****s@example.com,Máquina de Lavar,ELETRODOMESTICOS,1.0,2678.58,2678.58,Oeste
634,2023-02-06,Dra. Heloisa Souza,gd****a@example.net,Monitor,ACESSORIOS,10.0,1481.18,14811.8,Norte
702,2023-07-06,José Pedro Nascimento,xn****s@example.net,Tablet,ELETRONICOS,5.0,1584.06,7920.3,Sul
981,2023-01-04,Isabella Cavalcanti,pe****l@example.net,Tablet,ELETRONICOS,3.0,2383.72,7151.16,Centro-Oeste
922,2023-11-25,Dra. Mariana Pinto,ma****s@example.com,Smartphone,ELETRONICOS,6.0,2026.07,12156.42,Sul
906,2023-09-15,Eduarda Mendes,va****o@example.org,Smartphone,ELETRONICOS,,3158.28,3158.28,Norte
455,2023-11-05,Davi Pastor,bf****a@example.com,Smartphone,ELETRONICOS,5.0,4267.48,21337.4,Oeste
821,2023-08-12,Dr. Gabriel Duarte,be****2@example.com,Webcam,ACESSORIOS,2.0,3755.8,7511.6,Oeste
268,2023-09-16,Sra. Gabriela Campos,di****o@example.org,Cadeira,MOVEIS,9.0,2799.99,25199.91,Leste
1150,2023-10-09,Clarice Novais,ma****o@example.org,Fone de Ouvido,ELETRONICOS,4.0,1877.9,7511.6,Sul
168,2023-09-10,Benício Porto,ts****o@example.net,Tablet,ELETRONICOS,10.0,659.64,6596.4,Norte
731,2023-12-29,Natália Dias,al****o@example.com,Monitor,ACESSORIOS,7.0,4833.87,33837.09,Centro-Oeste
646,2023-09-29,Asafe Rodrigues,gi****6@example.com,Micro-ondas,ELETRODOMESTICOS,1.0,993.95,993.95,Sul
27,2023-02-15,Henry Gabriel Azevedo,as****8@example.org,Notebook,ELETRONICOS,3.0,2264.77,6794.31,Leste
342,2023-10-02,Ravi Rocha,yn****o@example.org,Tablet,ELETRONICOS,6.0,4177.9,25067.4,Norte
588,2023-04-24,Antônio Aragão,le****a@example.com,Fone de Ouvido,ELETRONICOS,9.0,1676.69,15090.21,Norte
998,2023-06-17,Sra. Isadora da Cruz,lu****3@example.net,Smartphone,ELETRONICOS,9.0,1073.67,9663.03,Oeste
1041,2023-02-15,Yuri Mendonça,da****a@example.com,Fogão,ELETRODOMESTICOS,7.0,4693.86,32857.02,Leste
34,2023-08-10,Cecilia Lima,,Sofá,MOVEIS,5.0,4760.44,23802.2,Leste
1173,2023-07-18,Mariana Jesus,ma****o@example.com,Cadeira,MOVEIS,6.0,992.36,5954.16,Oeste
41,2023-03-26,Bernardo Peixoto,ro****y@example.com,Mesa,MOVEIS,2.0,1426.29,2852.58,Sul
42,2023-06-15,Josué Pacheco,pi****o@example.com,Geladeira,ELETRODOMESTICOS,4.0,581.68,2326.72,Norte
1164,2023-07-04,Dante da Rosa,vl****s@example.com,Armário,MOVEIS,7.0,3508.85,24561.95,Leste
838,2023-03-19,Cecilia Pacheco,jo****s@example.net,Webcam,ACESSORIOS,10.0,1183.17,11831.7,Norte
75,2023-09-20,Felipe Sampaio,ja****o@example.org,Webcam,ACESSORIOS,6.0,170.39,1022.34,Centro-Oeste
1174,2023-09-19,Bruno Vargas,ca****a@example.org,Fogão,ELETRODOMESTICOS,9.0,637.35,5736.15,Oeste
610,2023-07-29,Breno Sá,pd****e@example.com,Cadeira,MOVEIS,1.0,3655.99,3655.99,Centro-Oeste
1133,2023-09-04,Heloísa Borges,qc****a@example.net,Monitor,ACESSORIOS,6.0,3979.79,23878.74,Norte
29,2023-01-25,Arthur Gabriel Farias,mo****n@example.com,Webcam,ACESSORIOS,3.0,1762.34,5287.02,Centro-Oeste
442,2023-07-23,Juliana Duarte,ba****9@example.org,Notebook,ELETRONICOS,5.0,3115.28,15576.4,Centro-Oeste
666,2023-09-05,Luísa Pimenta,le****9@example.com,Monitor,ACESSORIOS,2.0,1908.01,3816.02,Centro-Oeste
4,2023-08-17,Ísis Leão,ma****r@example.com,Geladeira,ELETRODOMESTICOS,5.0,2736.43,13682.15,Centro-Oeste
494,2023-04-07,Anthony Gabriel Araújo,jo****a@example.com,Fone de Ouvido,ELETRONICOS,1.0,2582.76,2582.76,Oeste
237,2023-02-15,Sr. Oliver Aragão,xm****o@example.org,Teclado,ACESSORIOS,5.0,4473.5,22367.5,Centro-Oeste
552,2023-10-10,Maria Luiza Carvalho,,Webcam,ACESSORIOS,6.0,193.36,1160.16,Centro-Oeste
521,2023-07-06,Maysa Siqueira,ac****e@example.com,Geladeira,ELETRODOMESTICOS,1.0,694.17,694.17,Leste
526,2023-03-28,Rafaela Santos,lo****s@example.net,Tablet,ELETRONICOS,10.0,3181.38,31813.8,Sul
1139,2023-08-08,Arthur da Rocha,ra****7@example.org,Tablet,ELETRONICOS,8.0,274.54,2196.32,Centro-Oeste
721,2023-08-14,Mateus Porto,ra****s@example.com,Notebook,ELETRONICOS,2.0,2258.65,4517.3,Centro-Oeste
736,2023-09-28,Pedro Garcia,jo****a@example.org,Fogão,ELETRODOMESTICOS,7.0,3912.28,27385.96,Norte
128,2023-09-12,Melina da Mota,lu****o@example.com,Teclado,ACESSORIOS,1.0,1210.58,1210.58,Oeste
59,2023-01-12,Apollo Ribeiro,is****s@example.com,Cadeira,MOVEIS,5.0,2197.94,10989.7,Oeste
632,2023-08-05,Enrico da Paz,jo****4@example.org,Notebook,ELETRONICOS,2.0,2789.12,5578.24,Centro-Oeste
714,2023-04-22,Maria Laura Guerra,ra****e@example.net,Armário,MOVEIS,6.0,3058.02,18348.12,Centro-Oeste
593,2023-08-21,Guilherme Vasconcelos,re****5@example.net,Cadeira,MOVEIS,4.0,1883.05,7532.2,Leste
854,2023-07-31,Ana Júlia Sales,ma****s@example.com,Fone de Ouvido,ELETRONICOS,8.0,788.23,6305.84,Norte
940,2023-12-15,Olívia da Rosa,ws****a@example.net,Armário,MOVEIS,2.0,2927.38,5854.76,Oeste
1077,2023-02-15,João Gabriel Sá,ef****a@example.net,Fogão,ELETRODOMESTICOS,7.0,4491.59,31441.13,Oeste
905,2023-06-04,Nicole Guerra,nd****a@example.org,Armário,MOVEIS,2.0,4534.92,9069.84,Leste
934,2023-02-21,José Miguel Albuquerque,pe****o@example.net,Micro-ondas,ELETRODOMESTICOS,1.0,346.67,346.67,Sul
805,2023-05-10,João Miguel Peixoto,mo****l@example.com,Micro-ondas,ELETRODOMESTICOS,1.0,4351.87,4351.87,Sul
261,2023-12-20,Maria Luiza Fonseca,be****e@example.net,Geladeira,ELETRODOMESTICOS,8.0,4729.17,37833.36,Leste
396,2023-03-14,Luísa Macedo,lo****2@example.com,Notebook,ELETRONICOS,5.0,3089.29,15446.45,Centro-Oeste
1143,2023-05-11,Sr. Ravy Fogaça,ab****o@example.net,Smartphone,ELETRONICOS,4.0,3813.12,15252.48,Leste
471,2023-09-20,Sophia Fonseca,mo****l@example.com,Teclado,ACESSORIOS,3.0,4696.91,14090.73,Norte
707,2023-12-21,Ana Júlia Castro,ap****o@example.org,Notebook,ELETRONICOS,1.0,2314.31,2314.31,Oeste
1023,2023-02-08,Eduardo Castro,ig****a@example.com,Monitor,ACESSORIOS,6.0,2326.54,13959.24,Leste
746,2023-10-02,Dr. João Vitor Santos,is****7@example.com,Smartphone,ELETRONICOS,6.0,1771.51,10629.06,Leste
709,2023-04-16,Léo Barros,si****a@example.com,Tablet,ELETRONICOS,3.0,4021.67,12065.01,Centro-Oeste
815,2023-08-05,Sra. Melissa Sá,ca****a@example.com,Máquina de Lavar,ELETRODOMESTICOS,8.0,4034.14,32273.12,Norte
514,2023-04-22,Raquel Rezende,lu****9@example.com,Máquina de Lavar,ELETRODOMESTICOS,3.0,3083.95,9251.85,Norte
82,2023-12-15,Heitor Azevedo,vj****s@example.net,Webcam,ACESSORIOS,6.0,2136.99,12821.94,Leste
700,2023-05-21,Bárbara Moreira,ga****h@example.net,Webcam,ACESSORIOS,7.0,3931.96,27523.72,Norte
915,2023-12-06,Maria Luiza Cardoso,da****8@example.org,Smartphone,ELETRONICOS,,1434.48,4303.44,Centro-Oeste
147,2023-02-02,Dr. Bruno Farias,od****s@example.net,Fogão,ELETRODOMESTICOS,1.0,4240.02,4240.02,Sul
1109,2023-01-30,Ravi Mendonça,pl****a@example.org,Notebook,ELETRONICOS,2.0,290.93,581.86,Sul
151,2023-11-03,Clara da Cruz,rn****s@example.org,Smartphone,ELETRONICOS,5.0,4963.49,24817.45,Leste
775,2023-08-06,Camila da Cunha,,Webcam,ACESSORIOS,2.0,360.06,720.12,Centro-Oeste
330,2023-05-09,Maria Fernanda Leão,****@example.net,Monitor,ACESSORIOS,4.0,4010.18,16040.72,Oeste
7,2023-05-03,Dr. Augusto Siqueira,hn****o@example.com,Fogão,ELETRODOMESTICOS,3.0,336.53,1009.59,Leste
944,2023-11-09,João Felipe Brito,he****3@example.net,Mouse,ACESSORIOS,4.0,4515.98,18063.92,Leste
823,2023-11-04,Marcelo Cassiano,ca****e@example.org,Máquina de Lavar,ELETRODOMESTICOS,2.0,1017.65,2035.3,Centro-Oeste
735,2023-08-07,Davi Lucca Oliveira,gu****a@example.com,Sofá,MOVEIS,5.0,1413.65,7068.25,Leste
910,2023-04-20,Ana Lívia Peixoto,ro****y@example.com,Mouse,ACESSORIOS,5.0,3585.16,17925.8,Sul
469,2023-09-18,Sr. João Felipe Siqueira,va****o@example.com,Mesa,MOVEIS,3.0,4437.5,13312.5,Norte
182,2023-09-06,Liz Marques,ar****a@example.com,Tablet,ELETRONICOS,5.0,4029.15,20145.75,Sul
165,2023-05-13,Miguel Albuquerque,st****7@example.com,Sofá,MOVEIS,1.0,673.13,673.13,Centro-Oeste
452,2023-02-03,Davi Miguel Garcia,jo****o@example.net,Sofá,MOVEIS,8.0,1429.42,11435.36,Oeste
491,2023-12-10,Ana Cecília Cunha,ju****3@example.com,Webcam,ACESSORIOS,10.0,2932.47,29324.7,Centro-Oeste
814,2023-02-24,Luan Montenegro,le****o@example.net,Notebook,ELETRONICOS,8.0,1041.01,8328.08,Centro-Oeste
1144,2023-11-24,Maria Helena da Rosa,xr****s@example.org,Webcam,ACESSORIOS,9.0,252.13,2269.17,Leste
1102,2023-03-31,Maria Liz da Cunha,wr****s@example.net,Webcam,ACESSORIOS,2.0,2446.94,4893.88,Norte
1112,2023-05-28,Bryan Dias,da****5@example.net,Cadeira,MOVEIS,6.0,1440.99,8645.94,Leste
96,2023-04-23,Joaquim Caldeira,is****0@example.com,Mouse,ACESSORIOS,4.0,2126.56,8506.24,Centro-Oeste
1007,2023-05-29,Giovanna Viana,pi****a@example.net,Tablet,ELETRONICOS,3.0,4022.11,12066.33,Centro-Oeste
1075,2023-03-14,Bella Sousa,da****a@example.org,Máquina de Lavar,ELETRODOMESTICOS,2.0,3142.07,6284.14,Centro-Oeste
579,2023-03-05,Alana Andrade,ev****e@example.com,Máquina de Lavar,ELETRODOMESTICOS,4.0,1593.51,6374.04,Leste
761,2023-02-02,Noah Novais,,Mouse,ACESSORIOS,3.0,1900.95,5702.85,Norte
1078,2023-10-07,Maria Luiza Mendonça,ju****1@example.org,Mesa,MOVEIS,5.0,4104.8,20524.0,Oeste
328,2023-11-19,Emanuel Guerra,is****5@example.net,Sofá,MOVEIS,3.0,4854.91,14564.73,Sul
443,2023-12-09,Raquel Viana,ca****1@example.net,Sofá,MOVEIS,1.0,3148.23,3148.23,Centro-Oeste
759,2023-07-27,Alexia Sales,****@example.com,Tablet,ELETRONICOS,7.0,4266.96,29868.72,Sul
313,2023-03-20,Rhavi Cunha,st****a@example.net,Micro-ondas,ELETRODOMESTICOS,9.0,2699.02,24291.18,Sul
833,2023-12-19,Antony Ferreira,da****3@example.net,Monitor,ACESSORIOS,1.0,2125.93,2125.93,Oeste
1032,2023-04-18,Hellena Viana,,Fogão,ELETRODOMESTICOS,3.0,4427.47,13282.41,Centro-Oeste
866,2023-11-20,Sr. Diogo Andrade,bi****0@example.org,Teclado,ACESSORIOS,6.0,4083.23,24499.38,Oeste
55,2023-09-11,Cauã Fogaça,vp****o@example.org,Geladeira,ELETRODOMESTICOS,5.0,1926.23,9631.15,Leste
87,2023-11-03,Eloah Martins,so****s@example.com,Fogão,ELETRODOMESTICOS,1.0,1802.11,1802.11,Leste
162,2023-01-04,Sra. Emanuella Costa,va****a@example.net,Micro-ondas,ELETRODOMESTICOS,5.0,1205.76,6028.8,Centro-Oeste
778,2023-02-23,Renan Sales,es****s@example.org,Notebook,ELETRONICOS,4.0,2479.01,9916.04,Oeste
800,2023-02-05,Enzo Vieira,is****a@example.net,Fone de Ouvido,ELETRONICOS,2.0,2265.09,4530.18,Centro-Oeste
